time,ax,ay,az,atotal
0.000,1.04,0.06,-1.81,2.09
0.010,0.81,0.32,-1.95,2.13
0.020,0.23,0.51,-1.56,1.65
0.030,-0.22,0.67,-1.21,1.40
0.040,-0.44,0.64,-1.18,1.42
0.050,-0.53,0.64,-1.19,1.46
0.060,-0.44,0.70,-0.99,1.29
0.070,-0.33,0.73,-0.64,1.03
0.080,-0.20,0.87,-0.23,0.92
0.090,-0.11,1.00,0.12,1.01
0.100,0.01,1.16,0.33,1.20
0.110,0.17,1.27,0.40,1.34
0.121,0.29,1.13,0.44,1.24
0.130,0.36,0.88,0.54,1.09
0.140,0.32,0.57,0.78,1.02
0.150,0.14,0.21,1.24,1.27
0.160,-0.23,-0.05,1.83,1.85
0.171,-0.50,-0.05,2.16,2.22
0.180,-0.44,0.12,2.05,2.10
0.191,0.01,0.24,1.58,1.59
0.201,0.68,0.30,1.07,1.30
0.211,0.85,0.47,1.09,1.46
0.221,0.92,0.53,1.33,1.70
0.231,1.20,0.43,1.49,1.96
0.241,1.60,0.21,1.53,2.23
0.251,2.00,-0.08,1.33,2.40
0.261,2.21,-0.27,0.98,2.43
0.271,2.23,-0.42,0.61,2.35
0.281,2.00,-0.57,0.43,2.12
0.291,1.60,-0.80,0.51,1.86
0.301,0.99,-0.98,0.81,1.61
0.311,0.37,-1.12,1.26,1.73
0.321,0.11,-1.28,1.56,2.02
0.331,0.29,-1.32,1.50,2.02
0.341,0.72,-1.24,1.16,1.85
0.351,1.12,-1.13,0.60,1.70
0.361,1.45,-0.91,-0.09,1.71
0.371,1.68,-0.70,-0.69,1.95
0.381,1.73,-0.69,-1.11,2.17
0.391,1.56,-0.75,-1.28,2.16
0.401,1.18,-0.82,-1.21,1.87
0.411,0.77,-0.89,-1.07,1.59
0.421,0.52,-0.85,-1.00,1.42
0.431,0.45,-0.78,-1.04,1.38
0.441,0.53,-0.75,-1.23,1.53
0.451,0.60,-0.60,-1.42,1.65
0.461,0.54,-0.39,-1.56,1.69
0.472,0.49,-0.33,-1.66,1.76
0.482,0.60,-0.22,-1.86,1.96
0.492,0.67,-0.11,-2.02,2.13
0.502,0.66,-0.14,-2.09,2.19
0.512,0.60,-0.16,-2.06,2.15
0.522,0.53,-0.11,-2.01,2.08
0.532,0.45,0.06,-1.98,2.03
0.542,0.35,0.18,-1.86,1.90
0.552,0.20,0.18,-1.69,1.71
0.562,0.15,0.15,-1.71,1.72
0.572,0.21,0.15,-1.87,1.89
0.582,0.39,0.35,-2.25,2.31
0.592,0.54,0.57,-2.64,2.76
0.602,0.57,0.89,-2.85,3.04
0.612,0.38,1.09,-2.64,2.89
0.622,0.16,0.99,-1.94,2.19
0.632,0.14,0.84,-1.08,1.38
0.642,0.26,0.60,-0.34,0.74
0.652,0.63,0.34,0.14,0.73
0.662,1.04,0.12,-0.13,1.05
0.672,1.37,0.18,-0.57,1.49
0.682,1.37,0.46,-0.79,1.64
0.692,1.00,0.64,-0.70,1.38
0.702,0.40,0.63,-0.04,0.75
0.712,-0.27,0.20,0.67,0.75
0.722,-1.02,-0.55,0.56,1.29
0.732,-2.37,0.15,0.45,2.42
0.742,-3.91,1.23,-0.11,4.10
0.753,-4.61,1.24,-1.12,4.90
0.762,-3.77,0.24,-1.66,4.13
0.772,-2.50,-0.60,-2.07,3.30
0.782,-1.31,-0.89,-2.67,3.11
0.793,-0.93,-1.31,-3.09,3.48
0.802,-1.16,-1.21,-3.01,3.44
0.813,-1.46,-0.15,-1.88,2.39
0.822,-1.04,1.21,-0.53,1.68
0.833,-0.34,2.05,0.36,2.11
0.843,0.35,2.14,0.90,2.35
0.853,0.84,1.75,1.36,2.36
0.863,1.13,1.17,1.39,2.14
0.873,1.14,0.56,1.36,1.86
0.883,0.57,0.09,1.62,1.72
0.893,-0.36,-0.24,2.36,2.40
0.903,-1.00,-0.73,3.32,3.55
0.913,-0.98,-1.10,4.18,4.43
0.923,-0.44,-1.10,4.23,4.39
0.933,0.54,-0.44,2.25,2.36
0.943,0.97,1.15,-0.78,1.69
0.953,0.29,1.91,-2.06,2.82
0.963,0.83,0.68,-1.74,2.04
0.973,1.98,0.93,-0.08,2.19
0.983,1.23,2.64,1.77,3.41
0.993,1.10,3.79,1.52,4.23
1.003,0.98,4.04,-0.22,4.16
1.013,0.68,3.38,-2.69,4.38
1.023,0.30,2.39,-4.74,5.31
1.033,-0.21,1.45,-6.03,6.21
1.043,-0.83,0.56,-6.81,6.88
1.053,-1.44,-0.15,-6.73,6.88
1.063,-2.33,0.32,-0.54,2.41
1.073,-3.51,1.01,1.33,3.89
1.083,-2.85,1.87,-1.32,3.66
1.093,-0.53,2.60,1.83,3.22
1.103,1.59,1.56,2.10,3.06
1.114,3.04,0.42,2.18,3.76
1.123,3.77,-0.14,2.10,4.32
1.134,3.50,-0.15,1.11,3.67
1.143,2.66,0.53,0.16,2.72
1.154,1.77,1.65,-0.17,2.43
1.164,1.27,2.48,-0.18,2.79
1.174,0.63,2.43,-0.39,2.55
1.184,-0.36,1.63,-0.94,1.91
1.194,-2.18,0.78,-2.03,3.07
1.204,-4.20,0.34,-2.67,4.98
1.214,-3.92,-0.29,-2.83,4.85
1.224,-1.99,-1.14,-2.56,3.43
1.234,-0.32,-1.15,-1.58,1.98
1.244,0.85,-0.69,-0.81,1.37
1.254,1.61,-0.50,-0.25,1.71
1.264,1.74,-0.43,-0.23,1.81
1.274,1.13,-0.77,-1.09,1.75
1.284,-0.21,-1.21,-2.19,2.51
1.294,-1.79,-1.49,-3.56,4.25
1.304,-2.32,-1.46,-4.56,5.32
1.314,-1.51,-1.27,-4.33,4.76
1.324,-0.16,-1.08,-3.16,3.34
1.334,0.92,-1.10,-1.11,1.82
1.344,1.57,-1.35,0.72,2.19
1.354,1.94,-1.49,0.88,2.60
1.364,2.28,-1.38,0.14,2.66
1.374,2.49,-0.98,-0.80,2.80
1.384,2.34,-0.61,-1.53,2.86
1.394,2.36,-0.42,-1.74,2.96
1.404,2.76,-0.20,-0.68,2.85
1.414,3.66,-0.03,0.98,3.78
1.424,4.48,0.24,2.34,5.06
1.434,4.73,0.87,3.12,5.73
1.444,4.38,1.79,3.49,5.88
1.455,3.80,2.90,3.60,5.99
1.465,2.95,4.19,4.43,6.77
1.475,2.23,5.24,6.42,8.58
1.485,2.38,5.86,8.76,10.81
1.495,2.88,6.08,10.52,12.49
1.505,3.31,6.01,11.29,13.21
1.515,3.25,5.88,10.79,12.71
1.525,2.50,5.79,9.43,11.35
1.535,1.47,5.40,7.63,9.47
1.545,0.80,4.67,5.67,7.39
1.555,0.61,3.79,3.60,5.27
1.565,0.50,2.97,1.49,3.36
1.575,0.23,1.79,-0.24,1.82
1.585,-0.39,0.54,-1.38,1.53
1.595,-1.29,-0.64,-1.78,2.29
1.605,-2.14,-1.96,-2.60,3.89
1.615,-2.44,-2.27,-5.12,6.11
1.625,-2.15,-1.81,-8.36,8.82
1.635,-1.87,-1.41,-11.15,11.39
1.645,-1.75,-1.36,-12.41,12.60
1.655,-1.84,-1.60,-11.86,12.11
1.665,-1.82,-1.94,-9.96,10.31
1.675,-1.87,-2.60,-7.67,8.32
1.685,-2.61,-3.33,-5.81,7.19
1.695,-3.76,-3.71,-4.77,7.12
1.705,-5.28,-3.58,-5.57,8.47
1.715,-6.40,-2.77,-7.99,10.60
1.725,-6.66,-1.44,-9.91,12.03
1.735,-6.49,-0.05,-10.04,11.96
1.745,-5.65,0.76,-9.07,10.71
1.756,-4.69,1.15,-7.10,8.59
1.765,-3.48,1.49,-5.09,6.34
1.776,-2.62,1.92,-2.72,4.23
1.786,-2.38,2.65,0.30,3.58
1.796,-2.06,3.17,3.08,4.88
1.806,-1.29,3.50,4.45,5.81
1.816,-1.22,4.19,4.80,6.49
1.826,-2.59,5.60,5.41,8.21
1.836,-3.79,6.47,5.85,9.51
1.846,-4.36,6.82,6.32,10.27
1.856,-4.98,7.27,8.65,12.35
1.866,-4.24,7.84,12.27,15.17
1.876,-1.72,8.45,16.77,18.86
1.886,1.24,8.15,20.06,21.68
1.896,3.23,6.79,20.03,21.39
1.906,3.60,5.78,16.29,17.65
1.916,2.43,6.20,10.56,12.48
1.926,1.63,6.60,5.78,8.92
1.936,1.27,6.56,2.53,7.14
1.946,1.26,6.06,0.59,6.22
1.956,2.00,4.84,0.27,5.25
1.966,2.23,3.25,0.45,3.97
1.976,1.58,1.01,0.15,1.88
1.986,0.46,-1.14,-0.51,1.33
1.996,0.26,-2.70,-1.41,3.06
2.006,0.88,-3.94,-2.33,4.67
2.016,1.20,-4.94,-3.59,6.22
2.026,1.28,-5.95,-5.44,8.16
2.036,1.57,-6.86,-7.80,10.50
2.046,2.01,-7.52,-10.16,12.80
2.056,2.25,-8.30,-11.83,14.63
2.066,2.11,-8.88,-12.53,15.50
2.076,0.73,-9.03,-13.41,16.19
2.086,0.43,-8.55,-13.99,16.40
2.096,0.94,-8.01,-13.54,15.76
2.106,1.55,-7.87,-12.26,14.65
2.117,2.36,-7.40,-10.67,13.20
2.126,2.52,-5.86,-7.67,9.97
2.137,2.93,-4.64,-5.41,7.71
2.147,3.81,-4.40,-4.33,7.25
2.157,4.07,-4.66,-3.79,7.26
2.167,3.99,-5.06,-3.21,7.20
2.177,3.42,-5.63,-1.88,6.85
2.187,3.13,-6.29,-0.68,7.06
2.197,3.40,-6.28,0.25,7.14
2.207,3.43,-5.60,1.51,6.74
2.217,3.21,-5.03,1.52,6.16
2.227,3.71,-3.97,-0.13,5.43
2.237,3.97,-2.11,-0.86,4.57
2.247,3.96,0.29,0.37,3.98
2.257,4.24,2.67,2.75,5.72
2.267,4.26,4.29,6.06,8.56
2.277,4.10,5.01,9.35,11.38
2.287,4.37,6.13,11.43,13.69
2.297,4.46,7.74,13.17,15.91
2.307,3.77,8.74,15.11,17.86
2.317,3.05,8.22,17.13,19.24
2.327,2.74,6.84,18.26,19.69
2.337,1.84,5.19,17.33,18.19
2.347,0.34,3.56,14.21,14.65
2.357,-0.98,2.58,9.36,9.76
2.367,-2.32,2.10,4.10,5.16
2.377,-3.43,1.55,-0.95,3.88
2.387,-4.29,0.95,-5.15,6.77
2.397,-4.72,0.28,-8.01,9.30
2.407,-4.65,-0.55,-9.79,10.85
2.417,-3.37,-1.32,-10.75,11.35
2.427,-2.77,-1.61,-10.06,10.56
2.437,-3.78,-1.81,-8.24,9.25
2.447,-4.15,-2.90,-7.31,8.89
2.458,-3.57,-3.08,-7.31,8.70
2.467,-6.83,-3.05,-7.04,10.28
2.478,-10.26,-3.80,-8.10,13.61
2.488,-11.32,-2.93,-9.80,15.26
2.498,-11.12,-1.91,-10.11,15.15
2.508,-9.52,-1.50,-9.17,13.30
2.518,-7.75,-0.53,-7.31,10.67
2.528,-6.72,0.80,-5.05,8.44
2.538,-5.90,1.81,-2.85,6.80
2.548,-5.20,2.45,-0.77,5.80
2.558,-4.66,4.02,4.68,7.73
2.568,-2.51,5.56,6.15,8.67
2.578,1.11,5.59,6.35,8.53
2.588,2.10,6.25,5.60,8.65
2.598,1.01,6.52,4.93,8.23
2.608,-0.33,5.68,5.31,7.78
2.618,-1.31,4.51,6.07,7.68
2.628,-2.52,4.57,5.71,7.74
2.638,-4.86,5.79,3.62,8.39
2.648,-5.77,6.63,2.07,9.03
2.658,-3.59,7.52,4.80,9.62
2.668,1.60,8.57,10.04,13.30
2.678,6.59,9.46,14.16,18.25
2.688,8.57,9.81,17.16,21.55
2.698,8.46,9.22,18.42,22.27
2.708,9.57,8.78,15.67,20.35
2.718,10.18,7.75,11.47,17.18
2.728,10.02,6.34,8.61,14.66
2.738,8.79,4.53,6.29,11.72
2.749,6.42,2.27,3.79,7.79
2.759,4.46,0.06,2.29,5.02
2.769,2.88,-2.54,1.46,4.11
2.779,1.36,-5.11,-0.64,5.32
2.789,-1.12,-6.94,-2.91,7.61
2.799,-3.97,-8.56,-4.13,10.30
2.809,-4.89,-9.88,-4.93,12.07
2.819,-4.56,-11.14,-4.95,13.02
2.829,-4.54,-12.46,-4.87,14.13
2.839,-5.57,-13.26,-5.64,15.45
2.849,-6.70,-13.90,-7.03,16.96
2.859,-8.07,-14.80,-7.82,18.58
2.869,-9.36,-15.08,-8.80,19.81
2.879,-9.42,-14.83,-9.89,20.16
2.889,-8.48,-14.18,-9.64,19.12
2.899,-6.95,-13.34,-8.30,17.18
2.909,-5.01,-12.39,-6.78,14.98
2.919,-3.14,-11.24,-5.38,12.85
2.929,-1.10,-10.14,-4.52,11.16
2.939,0.64,-9.04,-3.59,9.74
2.949,2.22,-7.71,-2.78,8.49
2.959,3.85,-6.13,-1.99,7.51
2.969,5.24,-5.26,-1.76,7.63
2.979,5.98,-4.71,-1.56,7.77
2.989,6.01,-3.97,-0.55,7.22
2.999,6.06,-3.05,0.71,6.82
3.009,7.00,-1.91,0.39,7.27
3.019,8.29,0.43,-0.84,8.34
3.029,9.73,3.64,-0.68,10.41
3.039,10.52,6.38,1.48,12.39
3.049,12.29,7.47,3.90,14.90
3.060,15.34,7.57,5.70,18.03
3.069,17.21,7.84,6.89,20.13
3.080,16.96,8.06,7.68,20.28
3.090,15.11,8.14,7.67,18.80
3.100,12.83,7.80,7.33,16.71
3.110,10.87,6.99,7.01,14.70
3.120,8.67,5.99,6.54,12.40
3.130,6.24,4.81,5.44,9.58
3.140,3.52,3.52,4.24,6.55
3.150,0.04,1.78,3.21,3.67
3.160,-3.25,0.65,2.01,3.88
3.170,-5.40,0.66,0.57,5.47
3.180,-5.96,0.75,-0.39,6.02
3.190,-5.38,1.07,-0.98,5.57
3.200,-4.87,1.78,-1.41,5.38
3.210,-5.79,2.01,-0.99,6.20
3.220,-8.02,1.49,-0.30,8.16
3.230,-10.80,0.60,-0.01,10.81
3.240,-13.33,0.20,-0.11,13.34
3.250,-15.12,0.11,0.09,15.12
3.260,-15.58,0.08,0.56,15.59
3.270,-14.65,0.64,1.44,14.74
3.280,-12.99,1.60,2.63,13.35
3.290,-11.23,2.08,3.63,11.98
3.300,-9.93,2.59,4.47,11.19
3.310,-9.38,1.81,3.34,10.12
3.320,-9.07,3.04,4.50,10.57
3.330,-7.38,6.00,6.55,11.55
3.340,-5.12,5.31,7.12,10.26
3.350,-2.34,4.01,7.13,8.50
3.360,0.33,4.58,7.04,8.40
3.370,2.19,5.32,5.99,8.31
3.380,3.59,5.19,4.72,7.88
3.391,4.61,5.07,4.03,7.95
3.400,4.65,5.42,3.24,7.84
3.410,3.04,5.66,3.21,7.18
3.421,1.58,6.21,4.96,8.10
3.431,3.73,7.59,8.98,12.34
3.441,9.93,8.63,14.07,19.26
3.451,16.06,8.57,17.64,25.35
3.461,18.37,7.71,16.14,25.64
3.471,16.86,7.14,10.30,21.01
3.481,14.77,7.39,4.68,17.16
3.491,14.52,7.40,0.96,16.33
3.501,14.79,6.63,-1.55,16.28
3.511,13.23,5.13,-3.14,14.53
3.521,9.80,2.88,-4.01,10.97
3.531,6.03,0.08,-3.90,7.19
3.541,2.72,-2.64,-3.10,4.89
3.551,-0.01,-4.91,-2.12,5.35
3.561,-1.69,-6.63,-1.66,7.04
3.571,-2.44,-7.81,-1.75,8.37
3.581,-2.96,-9.26,-2.35,10.00
3.591,-3.83,-10.77,-3.17,11.86
3.601,-5.03,-11.94,-4.25,13.63
3.611,-6.52,-13.06,-5.09,15.46
3.621,-8.23,-14.29,-5.42,17.36
3.631,-9.53,-15.29,-5.55,18.85
3.641,-10.11,-15.76,-5.61,19.55
3.651,-10.17,-15.51,-5.59,19.37
3.661,-9.61,-14.86,-5.22,18.45
3.671,-8.07,-14.39,-4.39,17.08
3.681,-5.59,-13.88,-3.49,15.37
3.691,-3.24,-13.00,-2.41,13.61
3.701,-1.40,-12.48,-1.43,12.64
3.711,-0.47,-12.46,-1.12,12.52
3.721,-0.22,-12.10,-1.66,12.21
3.731,0.90,-11.25,-2.68,11.60
3.742,3.06,-10.08,-3.82,11.21
3.751,4.67,-8.73,-4.39,10.83
3.762,5.85,-7.13,-3.63,9.91
3.771,7.12,-5.27,-1.91,9.06
3.782,8.34,-3.41,-0.18,9.01
3.792,7.87,-2.16,-0.44,8.17
3.802,5.10,-1.33,-2.92,6.03
3.812,2.95,1.36,-4.23,5.33
3.822,4.71,5.83,-2.01,7.76
3.832,11.77,8.95,1.02,14.83
3.842,19.29,10.80,3.31,22.36
3.852,22.28,13.26,7.07,26.87
3.862,21.88,14.81,10.54,28.44
3.872,18.93,14.26,12.35,26.73
3.882,13.81,12.45,13.85,23.19
3.892,7.95,10.36,13.57,18.83
3.902,2.65,8.10,10.72,13.69
3.912,-1.20,6.08,6.17,8.75
3.922,-3.07,4.96,0.83,5.89
3.932,-3.10,4.73,-3.91,6.88
3.942,-3.23,4.32,-6.56,8.49
3.952,-3.88,3.25,-6.77,8.45
3.962,-5.03,1.74,-5.35,7.54
3.972,-6.28,0.29,-3.37,7.13
3.982,-8.13,-0.68,-1.67,8.33
3.992,-10.82,-1.52,-0.77,10.96
4.002,-13.79,-2.54,-0.10,14.02
4.012,-15.59,-2.81,0.19,15.84
4.023,-15.69,-2.40,0.16,15.87
4.032,-14.42,-1.68,0.40,14.52
4.042,-12.90,-0.65,0.48,12.93
4.052,-11.32,0.22,0.34,11.33
4.062,-10.04,0.96,0.31,10.09
4.072,-9.67,1.27,0.46,9.77
4.083,-10.20,1.18,0.59,10.29
4.092,-10.64,0.69,0.67,10.68
4.103,-10.22,0.63,0.65,10.26
4.113,-9.17,1.22,0.80,9.29
4.123,-7.31,2.25,1.17,7.73
4.133,-4.51,3.55,1.57,5.95
4.143,-1.25,4.76,1.87,5.26
4.153,1.59,5.73,2.30,6.38
4.163,2.99,6.53,2.96,7.77
4.173,4.15,6.99,4.08,9.10
4.183,3.50,7.09,4.94,9.32
4.193,-1.82,10.07,6.54,12.14
4.203,-2.99,11.80,9.29,15.31
4.213,4.67,13.21,12.59,18.84
4.223,14.74,15.54,16.52,27.05
4.233,20.60,15.01,17.68,31.02
4.243,21.18,12.80,15.63,29.27
4.253,17.06,10.76,12.13,23.53
4.263,12.98,8.65,7.97,17.52
4.273,10.97,6.60,4.58,13.60
4.283,10.37,4.62,2.22,11.57
4.293,10.25,3.02,0.66,10.71
4.303,8.61,1.17,-0.31,8.70
4.313,6.33,-1.34,-1.05,6.56
4.323,4.68,-3.90,-1.90,6.38
4.333,2.96,-6.07,-2.35,7.15
4.343,1.36,-8.31,-2.34,8.74
4.353,0.08,-10.44,-2.59,10.76
4.363,-1.17,-12.34,-3.06,12.77
4.373,-2.66,-14.18,-3.85,14.94
4.383,-4.71,-16.07,-5.20,17.54
4.393,-7.15,-17.62,-6.30,20.03
4.404,-8.73,-18.20,-7.08,21.39
4.414,-8.84,-18.14,-7.87,21.65
4.424,-8.37,-17.85,-8.42,21.44
4.434,-7.11,-17.19,-8.43,20.42
4.444,-4.95,-16.05,-7.81,18.52
4.454,-2.95,-15.13,-6.95,16.91
4.464,-1.64,-14.72,-6.00,15.98
4.474,-0.36,-14.37,-5.08,15.25
4.484,0.47,-13.82,-4.07,14.42
4.494,1.14,-13.08,-2.71,13.41
4.504,3.12,-11.82,-1.31,12.30
4.514,5.83,-9.88,-0.86,11.51
4.524,8.45,-7.51,-1.25,11.37
4.534,10.47,-5.24,-1.89,11.86
4.544,10.83,-3.42,-2.63,11.66
4.554,9.28,-2.50,-3.26,10.15
4.564,7.88,-0.52,-2.76,8.36
4.574,8.26,3.11,-0.85,8.87
4.584,9.86,6.42,0.72,11.79
4.594,13.47,9.39,1.78,16.52
4.604,17.54,12.00,3.55,21.55
4.614,20.32,14.48,6.11,25.69
4.624,21.76,16.54,8.79,28.71
4.634,21.01,17.23,10.94,29.30
4.644,17.42,16.30,11.64,26.55
4.654,11.91,13.99,10.93,21.37
4.665,5.73,10.75,8.53,14.87
4.675,-0.05,7.48,5.25,9.14
4.684,-4.30,5.11,1.89,6.94
4.694,-6.55,3.33,-1.20,7.45
4.704,-7.36,1.77,-2.95,8.12
4.714,-7.79,0.54,-3.34,8.49
4.724,-8.53,-0.60,-2.93,9.04
4.734,-9.55,-1.81,-2.45,10.02
4.745,-11.39,-2.75,-2.20,11.92
4.755,-14.54,-3.84,-1.67,15.13
4.765,-17.61,-5.27,-0.45,18.38
4.775,-19.29,-6.02,1.31,20.25
4.785,-18.68,-5.38,2.81,19.64
4.795,-16.26,-3.82,3.64,17.10
4.805,-13.82,-2.02,3.84,14.49
4.815,-11.54,-0.25,3.65,12.10
4.825,-9.63,1.06,3.19,10.20
4.835,-8.44,2.06,2.53,9.05
4.845,-8.49,2.85,2.38,9.26
4.855,-8.84,2.98,2.66,9.70
4.865,-8.41,3.52,3.36,9.72
4.875,-5.78,5.13,4.28,8.84
4.885,-1.87,6.96,4.87,8.70
4.895,1.94,8.52,5.06,10.10
4.905,5.12,9.58,4.53,11.77
4.915,6.75,9.77,3.35,12.34
4.925,5.80,9.52,2.55,11.43
4.935,2.16,8.62,3.40,9.51
4.945,0.75,8.91,7.27,11.52
4.955,6.90,12.87,12.80,19.42
4.965,17.36,17.17,16.31,29.37
4.975,24.80,17.66,15.58,34.20
4.986,25.51,16.28,12.10,32.59
4.996,23.35,15.06,8.38,29.02
5.005,22.83,13.11,4.36,26.69
5.016,21.85,10.91,1.55,24.47
5.025,18.04,7.66,-0.21,19.60
5.035,12.25,3.24,-1.88,12.81
5.046,6.27,-1.15,-2.69,6.92
5.055,1.81,-4.84,-2.53,5.76
5.066,-0.70,-7.65,-2.42,8.05
5.075,-1.99,-10.01,-2.70,10.56
5.086,-2.77,-12.31,-3.07,12.98
5.096,-3.36,-14.20,-3.40,14.99
5.106,-3.99,-15.71,-4.09,16.71
5.116,-4.89,-17.04,-5.27,18.49
5.126,-6.28,-18.36,-6.31,20.41
5.136,-7.77,-19.35,-6.94,21.98
5.146,-9.03,-19.97,-7.32,23.11
5.156,-9.86,-20.14,-7.27,23.57
5.166,-9.22,-19.34,-6.92,22.52
5.176,-7.46,-17.96,-6.27,20.43
5.186,-5.15,-16.74,-5.20,18.27
5.196,-2.58,-15.88,-4.09,16.60
5.206,-0.33,-15.55,-3.36,15.91
5.216,0.75,-15.20,-2.76,15.46
5.226,1.61,-14.79,-1.96,15.00
5.236,2.56,-14.30,-1.23,14.58
5.246,3.55,-13.21,-1.22,13.74
5.256,4.56,-11.63,-2.06,12.66
5.266,6.35,-10.22,-2.73,12.34
5.276,9.24,-8.46,-2.66,12.81
5.286,11.56,-6.36,-2.01,13.34
5.296,11.33,-4.72,-2.12,12.46
5.306,7.03,-3.49,-4.21,8.91
5.316,2.03,-1.03,-5.32,5.79
5.326,2.48,2.91,-3.08,4.91
5.336,11.83,7.52,0.91,14.05
5.347,25.65,13.45,4.61,29.33
5.357,37.16,20.06,7.59,42.91
5.367,40.60,23.04,9.85,47.71
5.377,33.53,21.38,11.78,41.47
5.387,20.67,17.49,12.58,29.86
5.396,9.11,13.62,11.22,19.86
5.407,0.79,10.02,8.35,13.06
5.417,-4.70,7.12,5.32,10.05
5.427,-7.78,4.75,2.41,9.43
5.437,-9.47,2.83,0.29,9.89
5.447,-9.58,1.52,-1.70,9.84
5.457,-7.34,1.06,-3.83,8.35
5.467,-6.30,0.88,-4.90,8.03
5.477,-8.23,-0.08,-4.54,9.40
5.487,-12.22,-1.51,-3.12,12.70
5.497,-16.11,-3.42,-1.32,16.53
5.507,-18.69,-5.00,0.86,19.36
5.517,-19.77,-5.59,3.23,20.80
5.527,-19.31,-5.07,5.19,20.62
5.537,-17.34,-3.62,6.39,18.83
5.547,-14.20,-1.60,6.64,15.76
5.557,-10.60,0.56,6.31,12.35
5.567,-7.44,2.50,5.91,9.82
5.577,-5.99,4.03,5.41,9.02
5.587,-5.89,4.56,4.97,8.95
5.597,-6.38,4.16,4.87,9.04
5.607,-7.05,3.91,4.99,9.48
5.617,-6.38,4.64,5.50,9.62
5.627,-3.96,5.72,6.47,9.50
5.637,-1.02,7.15,6.91,10.00
5.647,2.47,8.80,6.53,11.24
5.657,5.59,9.86,5.37,12.54
5.667,6.10,10.48,4.69,13.00
5.677,2.75,11.66,5.58,13.22
5.688,-0.67,12.07,7.10,14.02
5.698,1.36,12.18,10.53,16.16
5.708,9.30,16.01,16.50,24.80
5.718,19.97,19.15,20.52,34.44
5.728,27.94,18.23,19.99,38.89
5.738,30.92,16.46,17.62,39.21
5.748,30.22,13.42,14.09,35.94
5.758,26.55,8.78,9.29,29.47
5.768,20.52,3.71,4.19,21.27
5.778,13.23,-0.76,-0.12,13.26
5.788,7.16,-4.66,-2.57,8.92
5.798,3.71,-7.54,-3.11,8.96
5.808,2.19,-9.58,-2.79,10.21
5.818,1.12,-11.26,-3.08,11.72
5.828,0.27,-12.71,-4.18,13.39
5.838,0.17,-13.87,-5.49,14.92
5.848,0.19,-14.96,-6.74,16.41
5.858,-0.24,-16.38,-7.80,18.14
5.868,-1.69,-17.90,-8.38,19.84
5.878,-3.63,-19.00,-8.41,21.09
5.888,-5.37,-19.63,-8.01,21.87
5.898,-6.74,-19.83,-7.24,22.16
5.908,-7.18,-19.36,-6.54,21.65
5.918,-6.58,-18.51,-5.87,20.50
5.928,-5.28,-17.78,-5.22,19.27
5.938,-3.25,-17.21,-4.81,18.16
5.948,-0.94,-16.37,-4.61,17.03
5.958,0.79,-15.14,-3.89,15.65
5.968,2.34,-14.14,-2.72,14.58
5.978,3.45,-13.58,-1.40,14.08
5.989,3.98,-13.37,-0.06,13.95
5.998,4.83,-12.36,0.86,13.30
6.009,6.75,-10.46,0.74,12.47
6.019,8.95,-8.01,-0.53,12.03
6.029,10.78,-5.52,-1.67,12.22
6.038,11.85,-3.22,-1.83,12.42
6.049,9.94,-2.24,-2.41,10.47
6.059,4.43,-1.19,-4.26,6.26
6.069,-0.29,2.14,-4.87,5.33
6.079,1.28,5.74,-2.70,6.47
6.089,9.16,8.96,0.72,12.84
6.099,19.18,14.07,4.32,24.18
6.109,29.29,19.46,7.23,35.90
6.119,34.91,22.30,8.98,42.39
6.129,30.20,21.32,9.62,38.20
6.139,17.99,17.08,9.66,26.62
6.149,5.72,12.31,8.54,16.04
6.159,-2.81,8.06,6.10,10.49
6.169,-7.10,5.03,3.01,9.21
6.179,-8.00,3.27,-0.10,8.65
6.189,-7.50,2.16,-1.87,8.02
6.199,-6.60,1.28,-2.54,7.19
6.209,-5.48,0.35,-2.49,6.03
6.219,-5.66,-0.82,-1.98,6.05
6.229,-8.04,-2.17,-1.03,8.39
6.239,-11.89,-3.68,0.25,12.45
6.249,-15.70,-4.88,2.01,16.56
6.259,-17.57,-4.99,4.31,18.77
6.269,-16.98,-4.07,6.67,18.70
6.279,-14.86,-2.63,8.25,17.20
6.289,-11.88,-0.93,8.73,14.77
6.299,-9.01,0.76,8.27,12.25
6.309,-7.42,1.64,7.17,10.45
6.320,-7.54,1.77,6.02,9.81
6.329,-9.04,1.65,5.35,10.63
6.339,-10.19,1.60,5.40,11.65
6.350,-9.51,1.89,5.79,11.29
6.360,-7.54,2.80,5.99,10.03
6.370,-4.79,4.02,5.82,8.54
6.380,-1.95,5.01,5.57,7.74
6.390,0.47,5.65,5.49,7.89
6.400,2.27,5.95,5.55,8.44
6.410,3.45,5.79,5.50,8.70
6.420,4.24,5.76,5.35,8.93
6.430,4.00,5.75,5.33,8.80
6.440,1.03,6.66,6.92,9.66
6.450,-3.19,8.47,11.64,14.74
6.460,-0.33,11.79,16.72,20.46
6.470,10.08,16.72,18.87,27.15
6.480,20.01,17.50,15.87,30.96
6.490,25.20,17.11,10.12,32.10
6.500,27.19,17.25,5.18,32.61
6.510,26.64,15.30,1.21,30.75
6.520,23.17,11.12,-1.08,25.72
6.530,16.84,5.72,-2.11,17.91
6.540,9.69,0.39,-2.37,9.98
